job_id,client_id,company_id,company_name,title,job_category,budget_min,budget_max,currency,urgency_level,experience_level,job_description,skills,required_hours_estimate,job_status,assigned_freelancer_id,posted_at,deadline,client_reputation_score,client_payment_verified,created_at,updated_at
job_8f285a8b,user_017,company_036,DeepLogic Systems,"Frontend Developer for Backend Engineer required to maintain and optimize database, APIs, and authentication systems for a Fintech App. Medium-priority project with focus on security and performance.",AI/ML,19640,29460,INR,Low,Junior,"We need a Backend Engineer urgently required for a Fintech App. Medium-priority, strong Node.js and React skills required.","[""Python"", ""Git"", ""English""]",352,Open,,2025-11-07T06:39:51.903182+00:00,2025-11-26T06:39:51.903182+00:00,3.1,False,2025-11-07T06:39:51.903182+00:00,2025-11-09T06:39:51.903182+00:00
job_9ee070cf,user_018,company_013,UrbanHive Digital,"SEO Specialist for Full Stack Developer to implement automated invoicing, notifications, and reporting dashboards for a SaaS platform. Medium-priority project with phased deadlines.",Design,33708,50562,INR,High,Junior,UI/UX Designer urgently needed for AI Chatbot interface. Candidate must have Python/Django experience.,"[""DevOps"", ""Git"", ""English""]",266,Open,,2025-11-06T06:39:51.903182+00:00,2025-11-18T06:39:51.903182+00:00,3.1,False,2025-11-06T06:39:51.903182+00:00,2025-11-06T06:39:51.903182+00:00
job_3ab31860,user_022,company_013,UrbanHive Digital,"Frontend Developer for Frontend Developer required to redesign the Portfolio Website for a SaaS platform, focusing on responsive design and SEO optimization. Medium-priority project with flexible timelines, but strong CSS and JavaScript skills are needed.",Mobile,29257,43886,INR,Low,Junior,"Frontend Developer urgently required to fix critical bugs and improving performance in an E-commerce platform. Medium-priority project with flexible deadlines. Knowledge of AWS, Docker, and CI/CD pipelines is mandatory. The candidate must know React/Next.js, responsive design, and accessibility standards. Coordination with backend developers is essential.","[""Golang"", ""Git"", ""English""]",202,Open,user_042,2025-11-22T06:39:51.903182+00:00,2025-12-03T06:39:51.903182+00:00,5.0,True,2025-11-22T06:39:51.903182+00:00,2025-11-26T06:39:51.903182+00:00
job_ca15f87d,user_004,company_002,FinSys Pvt Ltd,"SEO Specialist for We need a Backend Engineer to migrate legacy systems to a cloud-based environment. This project involves data migration, API development, and ensuring minimal downtime. The timeline is flexible, but expertise in Python/Django and AWS is required.",Design,28479,42718,INR,Medium,Junior,"Looking for a Fintech Dashboard. Knowledge of AWS, Docker, and CI/CD pipelines is mandatory. The candidate must know React/Next.js, responsive design, accessibility improvements, and new UI components. Medium-priority project with flexible deadlines.","[""Flutter"", ""Git"", ""English""]",245,Assigned,user_047,2025-11-25T06:39:51.903182+00:00,2026-01-16T06:39:51.903182+00:00,4.7,False,2025-11-25T06:39:51.903182+00:00,2025-11-27T06:39:51.903182+00:00
job_b8f9902b,user_009,company_009,BlueHelix Technologies,Full Stack Dev for Frontend Developer required to enhance UI/UX of a Portfolio Website. Medium-priority project with responsive design and accessibility improvements.,Content/Marketing,89854,134781,INR,High,Senior,"We need a Full Stack Developer to integrate analytics, reporting, and third-party services into a Fintech Dashboard. Medium-priority, with phased deadlines and attention to detail.","[""Golang"", ""Git"", ""English""]",374,InProgress,,2025-10-19T06:39:51.903182+00:00,2025-10-27T06:39:51.903182+00:00,3.0,True,2025-10-19T06:39:51.903182+00:00,2025-10-20T06:39:51.903182+00:00
job_d0817853,user_028,company_004,CloudNova Systems,Frontend Developer for UI/UX Designer urgently required for AI Chatbot interface redesign to improve workflow and usability. Collaboration with frontend developers is essential.,Blockchain,80064,120096,INR,High,Mid,"Full Stack Developer required to patch security vulnerabilities, optimize APIs, authentication, and database systems for a SaaS platform. Medium-priority with attention to detail. Collaboration with DevOps is preferred.","[""Golang"", ""Git"", ""English""]",277,Assigned,,2025-11-14T06:39:51.903182+00:00,2026-01-12T06:39:51.903182+00:00,4.1,True,2025-11-14T06:39:51.903182+00:00,2025-11-19T06:39:51.903182+00:00
job_c16799f7,user_002,company_005,NeonByte Labs,"Frontend Developer for UI/UX Designer urgently needed for AI Chatbot redesign to improve usability, accessibility, and user satisfaction. Strong Figma skills required.",DevOps,41300,61950,INR,High,Mid,"Frontend Developer needed for a SaaS platform. Medium-priority with flexible timelines, but strong research skills are essential.","[""Python"", ""Git"", ""English""]",283,Cancelled,,2025-10-19T06:39:51.903182+00:00,2025-12-05T06:39:51.903182+00:00,3.1,True,2025-10-19T06:39:51.903182+00:00,2025-10-21T06:39:51.903182+00:00
job_7ba8b6d7,user_008,company_040,SolaraTech Digital,Frontend Developer for UI/UX Designer urgently required for redesign of an AI Chatbot dashboard to improve workflow and usability. Strong collaboration skills required.,Design,57647,86470,INR,High,Junior,Backend Engineer needed to implement payment gateway integration and automate invoice generation for our Crypto Exchange platform. Deadline is strict.,"[""Flutter"", ""Git"", ""English""]",99,Open,user_005,2025-10-19T06:39:51.903182+00:00,2025-10-29T06:39:51.903182+00:00,4.8,True,2025-10-19T06:39:51.903182+00:00,2025-10-19T06:39:51.903182+00:00
job_48d12fd9,user_007,company_036,DeepLogic Systems,"Backend Engineer for Seeking a UI/UX Designer for a SaaS platform redesign. The designer should produce wireframes, prototypes, and responsive designs, incorporating user feedback. The project is medium-priority but has phased deadlines. Strong knowledge of Figma and visual storytelling skills are essential.",Mobile,74026,111039,INR,High,Mid,"Frontend Developer for a Smart Contract Developer to fix UI bugs, enhance responsiveness, and implement accessibility improvements for an E-commerce platform. Coordination with backend APIs. High-priority project due to customer complaints, and requires strong SQL, API optimization, and clear explanation of technical concepts.","[""React"", ""Git"", ""English""]",326,Open,,2025-10-15T06:39:51.903182+00:00,2025-12-01T06:39:51.903182+00:00,3.6,True,2025-10-15T06:39:51.903182+00:00,2025-10-19T06:39:51.903182+00:00
job_024cd613,user_045,company_018,StellarPeak Studios,"SEO Specialist for Backend Engineer required for database scaling, API optimization, and secure authentication implementation for a SaaS platform. Medium-priority.",Blockchain,116549,174824,INR,High,Junior,"Full Stack Developer to add new features and optimize dashboard responsiveness for an E-commerce App. The role includes prototyping, user testing, and delivering user-friendly interfaces. Medium-priority project with phased deadlines and strong documentation skills.","[""DevOps"", ""Git"", ""English""]",57,Open,,2025-11-01T06:39:51.903182+00:00,2025-12-08T06:39:51.903182+00:00,3.9,True,2025-11-01T06:39:51.903182+00:00,2025-11-06T06:39:51.903182+00:00
job_43a6d02d,user_034,company_028,InfinitePixels Studio,"Backend Engineer for Full Stack Developer urgently required for adding real-time messaging, reporting, and analytics to a Fintech platform. Strong Node.js and React expertise needed.",Mobile,57184,85777,INR,High,Senior,"Looking for a Crypto Exchange dashboard. The project is medium-priority but needs careful attention to uptime and deployment safety. Knowledge of Python, Django, and React is essential.","[""Golang"", ""Git"", ""English""]",142,Open,,2025-11-20T06:39:51.903182+00:00,,3.8,True,2025-11-20T06:39:51.903182+00:00,2025-11-20T06:39:51.903182+00:00
job_136c0a13,user_044,company_017,QuantumVerse Labs,"UI/UX Designer for UI/UX Designer to create engaging dashboards, prototypes, and landing pages for a SaaS product. Medium-priority, collaborative project.",Mobile,17779,26668,INR,High,Mid,Frontend Developer required to create marketing landing pages for a Fintech platform. Medium-priority.,"[""Solidity"", ""Git"", ""English""]",98,Open,,2025-11-19T06:39:51.903182+00:00,2025-12-30T06:39:51.903182+00:00,3.5,False,2025-11-19T06:39:51.903182+00:00,2025-11-22T06:39:51.903182+00:00
job_1c9cf30e,user_012,company_029,MetaCore Dynamics,"Content Writer for Full Stack Developer to maintain, scale, and optimize SaaS platform features, including reporting dashboards and user management. Medium-priority, requiring Node.js and React expertise.",DevOps,55683,83524,INR,Medium,Senior,Backend Engineer urgently required for AI Chatbot dashboard to improve workflow and usability. Collaboration with frontend developers required.,"[""DevOps"", ""Git"", ""English""]",223,Open,,2025-10-07T06:39:51.903182+00:00,2025-10-20T06:39:51.903182+00:00,4.4,True,2025-10-07T06:39:51.903182+00:00,2025-10-11T06:39:51.903182+00:00
job_d6af9293,user_050,company_031,SkyForge Web Systems,"Full Stack Dev for Full Stack Developer needed for integrating payment gateways, generating automated invoices, and enhancing dashboard features for a Fintech platform. Medium-priority project with flexible deadlines.",Web Development,39876,59814,INR,High,Junior,"Backend Engineer for a SaaS platform. Medium-priority, requiring Node.js and React skills required.","[""Golang"", ""Git"", ""English""]",135,Assigned,,2025-10-26T06:39:51.903182+00:00,2025-11-25T06:39:51.903182+00:00,4.8,True,2025-10-26T06:39:51.903182+00:00,2025-10-26T06:39:51.903182+00:00
job_97dd5d72,user_027,company_037,OmniLayer Interactive,"Backend Engineer for UI/UX Designer required to create visually appealing landing pages, dashboard improvements, and prototypes for a SaaS product. Medium-priority project.",Blockchain,76662,114993,INR,High,Mid,Backend Engineer urgently required to redesign onboarding and dashboard enhancements for an AI Chatbot dashboard to improve user onboarding flow for a Crypto Exchange. Candidate must have Python/Django experience.,"[""DevOps"", ""Git"", ""English""]",254,Open,,2025-10-07T06:39:51.903182+00:00,2025-11-29T06:39:51.903182+00:00,4.1,True,2025-10-07T06:39:51.903182+00:00,2025-10-09T06:39:51.903182+00:00
job_b6fee1bc,user_039,company_002,FinSys Pvt Ltd,"Smart Contract Dev for Full Stack Developer needed for integrating payment gateways, generating automated invoices, and enhancing dashboard features for a Fintech platform. Medium-priority project with flexible deadlines.",Content/Marketing,47984,71977,INR,High,Mid,Frontend Developer urgently required to optimize database performance improvements on a Fintech App. Medium-priority.,"[""Solidity"", ""Git"", ""English""]",214,Open,,2025-10-06T06:39:51.903182+00:00,,4.5,False,2025-10-06T06:39:51.903182+00:00,2025-10-10T06:39:51.903182+00:00
job_0a3d9643,user_040,company_036,DeepLogic Systems,"UI/UX Designer for Full Stack Developer needed for integration of third-party analytics, payment services, and reporting dashboards for a Fintech Dashboard. Medium-priority.",Mobile,9463,14194,INR,High,Junior,"Frontend Developer required to implement robust authentication, database optimizations, and API security for an E-commerce platform. Coordination with backend and QA teams is required.","[""Python"", ""Git"", ""English""]",256,Open,,2025-09-27T06:39:51.903182+00:00,2025-11-14T06:39:51.903182+00:00,4.0,True,2025-09-27T06:39:51.903182+00:00,2025-09-29T06:39:51.903182+00:00
job_0f02eda5,user_030,company_031,SkyForge Web Systems,"Content Writer for Urgent hire: Frontend Developer for a mobile-first redesign of our Portfolio Website. The candidate must know React/Next.js, responsive design, and accessibility standards. Coordination with backend developers is required, and the project timeline is extremely tight.",AI/ML,23787,35680,INR,Medium,Junior,"Content Writer required to patch APIs, optimize database performance, and maintain authentication systems for a Fintech platform. Medium-priority, with flexible timelines, but high code quality standards.","[""DevOps"", ""Git"", ""English""]",250,Open,,2025-11-10T06:39:51.903182+00:00,2026-01-09T06:39:51.903182+00:00,3.7,True,2025-11-10T06:39:51.903182+00:00,2025-11-12T06:39:51.903182+00:00
job_ccde1678,user_005,company_039,HexaCore Solutions,"Frontend Developer for Backend Engineer urgently required to patch APIs, optimize database performance, and maintain authentication systems for a Crypto Exchange platform. Deadline is critical.",Content/Marketing,33972,50958,INR,Low,Junior,"Frontend Developer urgently required to implement responsive UI, accessibility improvements, and prototypes for a SaaS product. Medium-priority, with phased deadlines.","[""Figma"", ""Git"", ""English""]",302,Open,,2025-09-27T06:39:51.903182+00:00,2025-10-22T06:39:51.903182+00:00,4.5,True,2025-09-27T06:39:51.903182+00:00,2025-09-28T06:39:51.903182+00:00
